id,guid,coords,link,medialink,pubdate,author,title,description,like_count,filter, , , , , , , , , , , , ,
182,"1834901589450798553_1507666277","38.891353537216,-77.019617358416","https://www.instagram.com/p/Bl24UYdA7XZ/","https://scontent.cdninstagram.com/vp/f911bc5800c3fccbf1d6798aba70115f/5BF6FEF5/t51.2885-15/sh0.08/e35/s640x640/37547378_1755239751250209_3939688842520428544_n.jpg","2018-07-30 09:28:56","katrinalee_84","#HBD to Florentine painter (and architect, writer, and art historian) Giorgio Vasari, born #onthisday in 1511 😇 Saint Mark, 1570-71, oil on panel @ngadc #ngadc #myngadc #vasari #giorgiovasari #saintmark #oilonpanel #popepiusv #vatican #florentineart #florentineartist #florentinepainting #florentinepainter #art #artday #artallday #artstagram #artistsoninstagram #fortheloveofart #arthistory #artmuseum #artgallery #artlover #arthistorian #nationalgalleryofartdc #italianart #italianartist #italianrenaissance","#HBD to Florentine painter (and architect, writer, and art historian) Giorgio Vasari, born #onthisday in 1511 😇 Saint Mark, 1570-71, oil on panel @ngadc #ngadc #myngadc #vasari #giorgiovasari #saintmark #oilonpanel #popepiusv #vatican #florentineart #florentineartist #florentinepainting #florentinepainter #art #artday #artallday #artstagram #artistsoninstagram #fortheloveofart #arthistory #artmuseum #artgallery #artlover #arthistorian #nationalgalleryofartdc #italianart #italianartist #italianrenaissance",0,"Normal","","","","","","","","","","","","",
183,"1834901589660711107_8253289196","","https://www.instagram.com/p/Bl24UYphrjD/","https://scontent.cdninstagram.com/vp/05043c5c6c1bc82ae250834ac206fc53/5BD978C6/t51.2885-15/sh0.08/e35/s640x640/37715687_842640142527121_8028643698545786880_n.jpg","2018-07-30 09:28:56","shamsart.mag","The one with race car@solii_junior #shamsart #art #collage #collageart #photoshop #modernart #digitalart #crazy #fun #music#movie#car#racecar #ufo","The one with race car@solii_junior #shamsart #art #collage #collageart #photoshop #modernart #digitalart #crazy #fun #music#movie#car#racecar #ufo",0,"Normal","","","","","","","","","","","","",
184,"1730707554331420031_32351760","","https://www.instagram.com/p/BgEtVnaAmV_/","https://scontent.cdninstagram.com/vp/96b481c5cd7b7f9f85606deeea122739/5C0D388C/t51.2885-15/sh0.08/e35/p640x640/28429434_373661893114062_1568790633689120768_n.jpg","2018-03-08 14:13:59","dtdcr","I’m from a city where your hustle determines your salary 🌹","I’m from a city where your hustle determines your salary 🌹",313,"Crema","","","","","","","","","","","","",
185,"1834901588695688285_1363451213","","https://www.instagram.com/p/Bl24UXwAaRd/","https://scontent.cdninstagram.com/vp/f87ec4b83e1f9a85a0f2310610bfae0e/5C03F62E/t51.2885-15/sh0.08/e35/s640x640/37238141_277724583032680_8270288574482481152_n.jpg","2018-07-30 09:28:56","ricardoabrahao","#fotografia #photo #art #music #maracatu #fineart #recife","#fotografia #photo #art #music #maracatu #fineart #recife",0,"Normal","","","","","","","","","","","","",
186,"1834901587958925777_2102145581","6.1691,-75.5866","https://www.instagram.com/p/Bl24UXEF4nR/","https://scontent.cdninstagram.com/vp/4cd192e88e9dab0a4b404a50463613a3/5C0F94D4/t51.2885-15/sh0.08/e35/s640x640/37170157_521860821602973_7120792065776025600_n.jpg","2018-07-30 09:28:56","aleszi.art","Serie Philodendron outdoor.ALESZI 201650 x 50 x 7 cms.Obra a la intemperie.#outdoorart #iron #rust #art #artgallery #sculpture #sculptor #scultura #fineart #artstudio #contemporaryart #aleszi #artbasel","Serie Philodendron outdoor.ALESZI 201650 x 50 x 7 cms.Obra a la intemperie.#outdoorart #iron #rust #art #artgallery #sculpture #sculptor #scultura #fineart #artstudio #contemporaryart #aleszi #artbasel",0,"Normal","","","","","","","","","","","","",
187,"1834824213217432060_5946097695","","https://www.instagram.com/p/Bl2muaOHFH8/","https://scontent.cdninstagram.com/vp/136b5cb814873212f8221558ba1a7d5a/5BFA6AAF/t51.2885-15/sh0.08/e35/s640x640/37369133_289223611841805_5448192901471272960_n.jpg","2018-07-30 06:55:12","clax_01","#boy #italianboy #love #like4like #inspired #cute #socialmediamarketing #socialmedia #socialmediatips #getcreative #semplicity #l4l #likeforlike #likeforfollow #beyou #marketingdigital #polishboy #fashion #beauty #instagood #eyes #photography #art","#boy #italianboy #love #like4like #inspired #cute #socialmediamarketing #socialmedia #socialmediatips #getcreative #semplicity #l4l #likeforlike #likeforfollow #beyou #marketingdigital #polishboy #fashion #beauty #instagood #eyes #photography #art",41,"Normal","","","","","","","","","","","","",
188,"1834901532611389033_438744686","","https://www.instagram.com/p/Bl24TjhHyZp/","https://scontent.cdninstagram.com/vp/7801a48567244f5472eb626436209add/5B6149EB/t51.2885-15/e15/37205982_238681083635311_7311458802350424064_n.jpg","2018-07-30 09:28:54","todos_ri","Marque seus amigos 😂😂😂😂😂 ---------------- ••#love #picoftheday #selfie #follow #followme #fashion #happy #me #cute #beautiful #tbt #photooftheday #instagood #style #life #nature #likeforlike ##photography #family #art #food #instalike #igers #repost #smile #tagforlikes #fun #girl #instadaily #friends","Marque seus amigos 😂😂😂😂😂 ---------------- ••#love #picoftheday #selfie #follow #followme #fashion #happy #me #cute #beautiful #tbt #photooftheday #instagood #style #life #nature #likeforlike ##photography #family #art #food #instalike #igers #repost #smile #tagforlikes #fun #girl #instadaily #friends",2,"Normal","","","","","","","","","","","","",
189,"1834899069892256261_1938075084","","https://www.instagram.com/p/Bl23vt7n2IF/","https://scontent.cdninstagram.com/vp/e2f26620c6c036a93bc446d2c1bdffd9/5B617A7F/t51.2885-15/e15/s640x640/37209341_272989589956113_6355332591872114688_n.jpg","2018-07-30 09:28:55","wtf_worse_than_faliure","ALL OF ME by JOHN LEGEND cover in violin 😁Not so good in commercial lol😬#violinist #violin #music #musician #orchestra #art #violinista #concert #cello #violincover #show #cosplay #loveliveschoolidolproject #loveliveschoolidolfestivial #loveliveschoolidolprojectcosplay #lovelive #lovelivecosplay #ayaseelicosplay #instrumental #original #piano #ayaseeli #eliayasecosplay #crossplay #eliayase #violins #symphony #violino #transmale #bhfyp","ALL OF ME by JOHN LEGEND cover in violin 😁Not so good in commercial lol😬#violinist #violin #music #musician #orchestra #art #violinista #concert #cello #violincover #show #cosplay #loveliveschoolidolproject #loveliveschoolidolfestivial #loveliveschoolidolprojectcosplay #lovelive #lovelivecosplay #ayaseelicosplay #instrumental #original #piano #ayaseeli #eliayasecosplay #crossplay #eliayase #violins #symphony #violino #transmale #bhfyp",1,"Normal","","","","","","","","","","","","",
190,"1834901581414537721_5899956805","48.7347,44.49927","https://www.instagram.com/p/Bl24UQ-BBn5/","https://scontent.cdninstagram.com/vp/60a7183c7c35ca55f2a2834865792f94/5C0BCD5F/t51.2885-15/sh0.08/e35/s640x640/37184364_688390988173531_6709165260575604736_n.jpg","2018-07-30 09:28:55","aldashkins_artgallerys","👌🎨фрагмент росписи. Художественная роспись стен от нашей команды - ""Артель"". Роспись любого уровня сложности! #артель#роспись#росписьстен#росписьстенволгоград#Искусство#Творчество#Рисунок#Рисование#рисованиекарандашами#art#artist#drawing#pencildrawing#pencilart#pencil#vlg#volgograd#аэрография#аэрограф#рисованиеаэрографом#акрил#акриловыекраски","👌🎨фрагмент росписи. Художественная роспись стен от нашей команды - ""Артель"". Роспись любого уровня сложности! #артель#роспись#росписьстен#росписьстенволгоград#Искусство#Творчество#Рисунок#Рисование#рисованиекарандашами#art#artist#drawing#pencildrawing#pencilart#pencil#vlg#volgograd#аэрография#аэрограф#рисованиеаэрографом#акрил#акриловыекраски",1,"Clarendon","","","","","","","","","","","","",
191,"1834899179790823038_3195691632","48.861381327664,2.3353946736762","https://www.instagram.com/p/Bl23xUSFm5-/","https://scontent.cdninstagram.com/vp/adac291af0de72e9592b094d0c905e79/5B613B59/t51.2885-15/e15/p640x640/37547387_286776748760417_1070296547264036864_n.jpg","2018-07-30 09:28:56","visitaelmundoblog","Paris Francia 🇫🇷, una vista exterior del museo de Louvre, el arco del carrusel y muy de lejos la torre Eiffel, una muestra porque me gusta tanto esta ciudad 😍..#trip #visitaelmundoblog #louvre #museum #museo #paris #francia #france #europe #walk #art #amazing #city #architecture #palace #visitaelmundoblog #beautiful #painting #trip #blog #clouds","Paris Francia 🇫🇷, una vista exterior del museo de Louvre, el arco del carrusel y muy de lejos la torre Eiffel, una muestra porque me gusta tanto esta ciudad 😍..#trip #visitaelmundoblog #louvre #museum #museo #paris #francia #france #europe #walk #art #amazing #city #architecture #palace #visitaelmundoblog #beautiful #painting #trip #blog #clouds",3,"Normal","","","","","","","","","","","","",
192,"1834901035913472824_191301191","1.2929984755219,103.85385677898","https://www.instagram.com/p/Bl24MU7nms4/","https://scontent.cdninstagram.com/vp/6154fad1cee7b8bdd85e536c442d0820/5BFA2F3C/t51.2885-15/sh0.08/e35/s640x640/37840237_223677435147862_1855506870660235264_n.jpg","2018-07-30 09:27:50","simone_macri84","Very excited to present the new @jaansg Summer Menu. Kirk’s take on modern British dining experience.Here’ our “English Garden”#reinventingbritish","Very excited to present the new @jaansg Summer Menu. Kirk’s take on modern British dining experience.Here’ our “English Garden”#reinventingbritish",2,"Normal","","","","","","","","","","","","",
193,"1834901579284507234_1635052121","","https://www.instagram.com/p/Bl24UO_Dmpi/","https://scontent.cdninstagram.com/vp/ee9f02f471ba0dc478c13b386a9c3512/5C099844/t51.2885-15/sh0.08/e35/s640x640/37204016_203801563811348_6074949417322938368_n.jpg","2018-07-30 09:28:55","dylanmstuart","Incredible Paxos installation by @quinte55enz. Missing our annual trip to this beautiful place #greece #islandlife #paxos #paxoi #art #installation #colour #quintessenz","Incredible Paxos installation by @quinte55enz. Missing our annual trip to this beautiful place #greece #islandlife #paxos #paxoi #art #installation #colour #quintessenz",0,"Normal","","","","","","","","","","","","",
194,"1834901579217811873_3704073902","","https://www.instagram.com/p/Bl24UO7FLmh/","https://scontent.cdninstagram.com/vp/4cede375f09362840b0f890c3477a621/5BFCF592/t51.2885-15/sh0.08/e35/s640x640/37261083_441231799727573_2979544226280243200_n.jpg","2018-07-30 09:28:55","euphoria.relapse","Were all a supporting role in the larger story. no matter however brief or collateral that role may be, it is one you constantly play and what you do weighs heavy on this overall continuous plot#art #goodmorning #shoes #makeup @kyliejenner #memes #beuty #pose #edit #poems #raps #aesthetic #models #fentybeauty","Were all a supporting role in the larger story. no matter however brief or collateral that role may be, it is one you constantly play and what you do weighs heavy on this overall continuous plot#art #goodmorning #shoes #makeup @kyliejenner #memes #beuty #pose #edit #poems #raps #aesthetic #models #fentybeauty",1,"Normal","","","","","","","","","","","","",
195,"1834900294551672232_7013674015","","https://www.instagram.com/p/Bl24BifAxWo/","https://scontent.cdninstagram.com/vp/28c1d222728324fa46fb1c982ebfa13c/5C134C20/t51.2885-15/e35/37554689_262171714584893_584147257704579072_n.jpg","2018-07-30 09:26:22","multiguco","Sometimes there are so much ideas in your head, that it feels like a tree of them is growing up 🌳? Don\'t worry, just put a hat on, grab a ☕ and let them mature. #postcards #postcrossing #postswapping #coffebreak #ideas #tree #art #illustration #pictures #original #classicalcostume","Sometimes there are so much ideas in your head, that it feels like a tree of them is growing up 🌳? Don\'t worry, just put a hat on, grab a ☕ and let them mature. #postcards #postcrossing #postswapping #coffebreak #ideas #tree #art #illustration #pictures #original #classicalcostume",0,"Normal","","","","","","","","","","","","",
196,"1834901355511027705_1363170424","","https://www.instagram.com/p/Bl24Q-lHhf5/","https://scontent.cdninstagram.com/vp/bc43bbdddc47695359452e8a2bb443b3/5BEF6EE1/t51.2885-15/sh0.08/e35/s640x640/37591052_637297053305215_3535630160537583616_n.jpg","2018-07-30 09:28:28","thecollectionmoda","Be your own kind of beautiful today and leave a little sparkle wherever you go ✨#MuralMonday #WindwardNotWynwood #TheCollectionMoDA #MoDASeries #Art #Lifestyle #CreativePlatform #Jamaica #BrandJamaica #Designers #Artisans #CreativeMinds #VisitJamaica #StreetArt #Mural","Be your own kind of beautiful today and leave a little sparkle wherever you go ✨#MuralMonday #WindwardNotWynwood #TheCollectionMoDA #MoDASeries #Art #Lifestyle #CreativePlatform #Jamaica #BrandJamaica #Designers #Artisans #CreativeMinds #VisitJamaica #StreetArt #Mural",0,"Normal","","","","","","","","","","","","",
197,"1832383669042448807_5676738374","","https://www.instagram.com/p/Blt7z0VgImn/","https://scontent.cdninstagram.com/vp/514104e38f4eacef53da7b677cc1b8b5/5BF5C0C5/t51.2885-15/e35/37587979_232569467366750_8698531938136227840_n.jpg","2018-07-26 22:06:17","eshopfairy","Get this look with our “DAISY” SEVEN STARS necklace 💛💫✨","Get this look with our “DAISY” SEVEN STARS necklace 💛💫✨",351,"Normal","","","","","","","","","","","","",
198,"1818091220272838024_7929046235","37.7914,20.8953","https://www.instagram.com/p/Bk7KFUJnnWI/","https://scontent.cdninstagram.com/vp/e23b5f547de48ed3a343127ff01bd5c3/5BD85B97/t51.2885-15/sh0.08/e35/s640x640/36160470_1302464779856567_3850465217683128320_n.jpg","2018-07-07 04:49:44","earthtrumpsmars","-----------------------------------GREECE-----------------------------------✈✈✈✈✈✈ #earthtrumpsmars ✈✈✈✈✈✈-------------------------------ZAKYNTHOS----------------------------------  It\'s been the coolest week this year here in Zakynthos!! I just love love this island 😍If you want to have #fun, #relax and see the #beauty of this island,  you can stay at Laganas area and you\'ll see how 🔥 this island is 🙌 --Photo taken by @marlenawwad-","-----------------------------------GREECE-----------------------------------✈✈✈✈✈✈ #earthtrumpsmars ✈✈✈✈✈✈-------------------------------ZAKYNTHOS----------------------------------  It\'s been the coolest week this year here in Zakynthos!! I just love love this island 😍If you want to have #fun, #relax and see the #beauty of this island,  you can stay at Laganas area and you\'ll see how 🔥 this island is 🙌 --Photo taken by @marlenawwad-",447,"Normal","","","","","","","","","","","","",
199,"1834901571928804421_4861757534","","https://www.instagram.com/p/Bl24UIIn0xF/","https://scontent.cdninstagram.com/vp/bfaf0d88af8c6c085dd07ee43e8e4731/5BFB604C/t51.2885-15/sh0.08/e35/p640x640/37577124_267556517357158_3505441213371121664_n.jpg","2018-07-30 09:28:54","hamdal.pe","Artemisia Gentileschi fue la primera mujer miembro de la Accademia di Arte del Disegno de Florencia. Muchos la consideran como la ""primera pintora mujer"", aunque en realidad es la más conocida. Y ""conocida"" entre comillas (valga la redundancia) ya que tampoco es que sea ¡tan conocida!...Café y nogalina sobre papel....#sketch #drawing #artwork #artoftheday #art #illustration #illustrationart #artstagram #picture #hamdal #paint #portrait #sketchbook #caffè #coffee #ArtemisiaGentileschi #painter #woman","Artemisia Gentileschi fue la primera mujer miembro de la Accademia di Arte del Disegno de Florencia. Muchos la consideran como la ""primera pintora mujer"", aunque en realidad es la más conocida. Y ""conocida"" entre comillas (valga la redundancia) ya que tampoco es que sea ¡tan conocida!...Café y nogalina sobre papel....#sketch #drawing #artwork #artoftheday #art #illustration #illustrationart #artstagram #picture #hamdal #paint #portrait #sketchbook #caffè #coffee #ArtemisiaGentileschi #painter #woman",0,"Normal","","","","","","","","","","","","",
